seller_issuer_id,servicer_from,issuer_id,servicer_to,transition_month,n_loans,total_upb,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
4358,SUPREME LENDING,4052,NATIONSTAR MORTGAGE  LLC,201808,115,0.0,0.3549382716049383,0.0,0.0002821400445045253,0.0
4215,NBKC BANK,4150,LAKEVIEW LOAN SERVICING  LLC,201808,85,0.0,0.01490966497105771,0.0,0.00008705769569545784,0.0
2706,LENNAR MORTGAGE  LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201808,78,0.0,0.007679432903416363,0.0,0.0001279072246264043,0.0
4278,AMERICAN FINANCIAL NETWORK  INC.,3871,DBA FREEDOM HOME MORTGAGE CORP,201808,57,0.0,0.07125,0.0,0.0000934706641500647,0.0
4119,NORCOM MORTGAGE,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201808,49,0.0,0.1022964509394572,0.0,0.0008039376538146021,0.0
4358,SUPREME LENDING,4150,LAKEVIEW LOAN SERVICING  LLC,201808,34,0.0,0.10493827160493827,0.0,0.00003482307827818314,0.0
4107,ENVOY MORTGAGE  LTD.,4150,LAKEVIEW LOAN SERVICING  LLC,201808,30,0.0,0.0031559015358720807,0.0,0.00003072624553957336,0.0
4047,EMBRACE HOME LOANS INC.,4052,NATIONSTAR MORTGAGE  LLC,201808,26,0.0,0.0013724662162162163,0.0,0.00006378818397493615,0.0
4245,TOTAL MORTGAGE SERVICES  LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201808,15,0.0,0.08108108108108109,0.0,0.00024610336341263333,0.0
3663,M&T BANK,4150,LAKEVIEW LOAN SERVICING  LLC,201808,11,0.0,0.0002136793644010179,0.0,0.000011266290031176898,0.0
3937,FEDERAL HOME LOAN BANK OF CHICAGO,4052,NATIONSTAR MORTGAGE  LLC,201808,10,0.0,0.0014411298457991065,0.0,0.000024533916913436982,0.0
4329,ARVEST BANK,3938,ARVEST CENTRAL MORTGAGE COMPANY,201808,7,0.0,0.000342549547345241,0.0,0.13725490196078433,0.0
4296,MORTGAGE NETWORK  INC.,4052,NATIONSTAR MORTGAGE  LLC,201808,6,0.0,0.0594059405940594,0.0,0.000014720350148062188,0.0
4155,FIRST CONTINENTAL MORTGAGE  LTD.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201808,2,24029.29,0.002577319587628866,0.00013027964729396736,0.00003281378178835111,2.802896382484632e-6
4058,VILLAGE CAPITAL & INVESTMENT  LLC,4283,ANNIEMAC HOME MORTGAGE,201808,2,0.0,0.00007358081012471948,0.0,0.001520912547528517,0.0
2397,PHH MORTGAGE CORPORATION,4159,PINGORA LOAN SERVICING  LLC.,201808,1,0.0,0.0005871990604815032,0.0,0.00001301219242430157,0.0
4208,KIND LENDING  LLC,4052,NATIONSTAR MORTGAGE  LLC,201808,1,0.0,0.0016666666666666668,0.0,2.453391691343698e-6,0.0
1864,SUNTRUST MORTGAGE  INC.,4408,TRUIST BANK,201809,115866,16894759232.27,1.0,1.0,0.9648986933819672,1.0
2936,BANK OF AMERICA  N.A.,4143,CARRINGTON MORTGAGE SERVICES  LLC,201809,43740,6103452929.95,0.3119472813373652,0.31738816675536125,0.11538065857190716,0.13730571451254425
4180,LOANDEPOT.COM LLC,4094,PENNYMAC LOAN SERVICES  LLC,201809,15569,4088508460.94,0.12629794276072426,0.1880149316670129,0.016363015318321555,0.026360319007103842
4110,FINANCE OF AMERICA MORTGAGE LLC,3162,MIDFIRST BANK,201809,9011,1648750612.42,0.8649452870032636,0.9643109214584624,0.052406292709878156,0.10208940535952107
4047,EMBRACE HOME LOANS INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,7587,1116399280.13,0.40234395715119053,0.3679754910887322,0.10732473264301477,0.11253669371710995
4138,CORNERSTONE CAPITAL BANK  SSB,3162,MIDFIRST BANK,201809,7216,1649773460.06,0.5083838241510498,0.648995259641077,0.04196690802291431,0.10215273932073654
4240,GUARANTEED RATE  INC.,4206,NEWREZ LLC,201809,5875,1319244480.33,0.5408764500092064,0.6858932737908316,0.06756912177393384,0.07783556322169506
4106,NOIC,3219,UNION HOME MORTGAGE CORP.,201809,3199,372814710.40000004,1.0,1.0,0.14667583677212287,0.15071187469674516
4269,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4150,LAKEVIEW LOAN SERVICING  LLC,201809,2241,0.0,0.3546447222661814,0.0,0.002297705063256097,0.0
4097,MICHIGAN MUTUAL  INC.,4143,CARRINGTON MORTGAGE SERVICES  LLC,201809,1996,299567460.87,0.4498535046202389,0.4717999635284277,0.005265198777081086,0.0067391892313325265
4196,MOVEMENT MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201809,1471,0.0,0.40213231273920175,0.0,0.0015082213958276301,0.0
4126,NATIONSTAR MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,951,0.0,0.008038680337776726,0.0,0.01345272449499236,0.0
4178,CMG MORTGAGE  INC.,4150,LAKEVIEW LOAN SERVICING  LLC,201809,784,0.0,0.0457516339869281,0.0,0.0008038379159271665,0.0
4126,NATIONSTAR MORTGAGE LLC,4052,NATIONSTAR MORTGAGE  LLC,201809,655,0.0,0.005536630516554948,0.0,0.0016012790674933015,0.0
4034,AMERICAN FINANCIAL RESOURCES  LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201809,499,0.0,0.03753855412623185,0.0,0.0005116264286322144,0.0
4269,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,472,0.0,0.07469536319037823,0.0,0.0066768516946754935,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4052,NATIONSTAR MORTGAGE  LLC,201809,458,0.0,0.043962372816279516,0.0,0.00111967299681211,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4052,NATIONSTAR MORTGAGE  LLC,201809,388,0.0,0.5173333333333333,0.0,0.0009485439361639709,0.0
4178,CMG MORTGAGE  INC.,4052,NATIONSTAR MORTGAGE  LLC,201809,377,0.0,0.02200046685340803,0.0,0.0009216522266335491,0.0
1990,CLICK N' CLOSE  INC.,4150,LAKEVIEW LOAN SERVICING  LLC,201809,312,0.0,0.008873720136518772,0.0,0.0003198946808281581,0.0
4221,BAY EQUITY LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201809,284,0.0,0.7473684210526316,0.0,0.0002911861838307593,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4150,LAKEVIEW LOAN SERVICING  LLC,201809,281,0.0,0.37466666666666665,0.0,0.00028811027343818085,0.0
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,249,0.0,0.013185765727600085,0.0,0.0035223221863860126,0.0
4274,RUOFF MORTGAGE COMPANY  INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,222,0.0,0.15568022440392706,0.0,0.003140383636054999,0.0
2936,BANK OF AMERICA  N.A.,4052,NATIONSTAR MORTGAGE  LLC,201809,215,0.0,0.0015333485479545844,0.0,0.0005256106862764272,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,214,0.0,0.020541370704549818,0.0,0.0030272166581791432,0.0
3975,JP MORGAN CHASE BANK N.A.,3871,DBA FREEDOM HOME MORTGAGE CORP,201809,204,0.0,0.00037870912169186445,0.0,0.00033506615092759125,0.0
4196,MOVEMENT MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,195,0.0,0.05330781848004374,0.0,0.0027584450857239856,0.0
4068,IDAHO HOUSING AND FINANCE ASSOCIATION,3676,NEW MEXICO MORTGAGE FINANCE AUTHORITY,201809,178,0.0,0.00400017978336105,0.0,0.038148306900985855,0.0
2706,LENNAR MORTGAGE  LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201809,169,0.0,0.016214141801784515,0.0,0.00027757931130766136,0.0
3541,NVR MORTGAGE FINANCE  INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,158,0.0,1.0,NaN,0.0022350478130481527,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201809,155,0.0,0.014878095603762718,0.0,0.00015892203694988625,0.0
4304,PEOPLES NATIONAL BANK,4400,NBH BANK,201809,140,33496477.470000003,1.0,1.0,1.0,1.0
4107,ENVOY MORTGAGE  LTD.,4052,NATIONSTAR MORTGAGE  LLC,201809,132,0.0,0.013952013529225241,0.0,0.0003227005143650623,0.0
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4150,LAKEVIEW LOAN SERVICING  LLC,201809,125,0.0,0.006619360305020123,0.0,0.0001281629330241018,0.0
4107,ENVOY MORTGAGE  LTD.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,123,0.0,0.013000739879505337,0.0,0.0017399422848412833,0.0
4215,NBKC BANK,4150,LAKEVIEW LOAN SERVICING  LLC,201809,108,0.0,0.01873373807458803,0.0,0.00011073277413282396,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201809,106,0.0,0.010174697638702246,0.0,0.0001741029999917876,0.0
4047,EMBRACE HOME LOANS INC.,4052,NATIONSTAR MORTGAGE  LLC,201809,101,0.0,0.005356101182584717,0.0,0.0002469147875066007,0.0
4358,SUPREME LENDING,4052,NATIONSTAR MORTGAGE  LLC,201809,93,0.0,0.35094339622641507,0.0,0.0002273571805753848,0.0
4331,MORTGAGE LENDERS INV. TRADING CORP.,4150,LAKEVIEW LOAN SERVICING  LLC,201809,91,0.0,0.01531986531986532,0.0,0.00009330261524154611,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,76,0.0,0.10133333333333333,0.0,0.0010750862898206304,0.0
4356,MORTGAGE ACCESS CORP.,4150,LAKEVIEW LOAN SERVICING  LLC,201809,73,0.0,0.12943262411347517,0.0,0.00007484715288607546,0.0
4278,AMERICAN FINANCIAL NETWORK  INC.,3871,DBA FREEDOM HOME MORTGAGE CORP,201809,62,0.0,0.07551766138855055,0.0,0.00010183383018387576,0.0
4296,MORTGAGE NETWORK  INC.,4052,NATIONSTAR MORTGAGE  LLC,201809,23,0.0,0.19491525423728814,0.0,0.000056228119927245703,0.0
4208,KIND LENDING  LLC,4052,NATIONSTAR MORTGAGE  LLC,201809,22,0.0,0.03565640194489465,0.0,0.000053783419060843714,0.0
4119,NORCOM MORTGAGE,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,22,0.0,0.04793028322440087,0.0,0.0003112091891586035,0.0
3937,FEDERAL HOME LOAN BANK OF CHICAGO,4052,NATIONSTAR MORTGAGE  LLC,201809,21,0.0,0.002984226232769646,0.0,0.000051338718194441725,0.0
3663,M&T BANK,4150,LAKEVIEW LOAN SERVICING  LLC,201809,17,0.0,0.00033067496595993,0.0,0.000017430158891277845,0.0
4245,TOTAL MORTGAGE SERVICES  LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201809,8,0.0,0.044444444444444446,0.0,0.00011316697787585583,0.0
4329,ARVEST BANK,3938,ARVEST CENTRAL MORTGAGE COMPANY,201809,7,0.0,0.000342549547345241,0.0,0.1206896551724138,0.0
4107,ENVOY MORTGAGE  LTD.,4150,LAKEVIEW LOAN SERVICING  LLC,201809,6,0.0,0.0006341824331466019,0.0,6.151820785156887e-6,0.0
4348,THE LENDING PARTNERS  LLC,4124,SERVICE FIRST MORTGAGE COMPANY,201809,4,744522.61,1.0,1.0,0.0016420361247947454,0.002209790107125944
4058,VILLAGE CAPITAL & INVESTMENT  LLC,4283,ANNIEMAC HOME MORTGAGE,201809,2,0.0,0.00007392895427494178,0.0,0.0014587892049598833,0.0
3899,FRANKLIN AMERICAN MORTGAGE COMPANY,3266,CITIZENS BANK N.A.,201810,53126,8699649798.34,1.0,1.0,0.7413619871615964,0.819159643800251
3359,AMERIHOME MORTGAGE COMPANY LLC,3162,MIDFIRST BANK,201810,25051,4718105878.45,0.15032103210321032,0.18775460287816717,0.12823715504046604,0.22808405343594534
4073,NEW DAY FINANCIAL  LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201810,13567,2812082984.41,0.8526805354785997,0.9315626927221899,0.02163602612844786,0.02427452072195215
4107,ENVOY MORTGAGE  LTD.,4052,NATIONSTAR MORTGAGE  LLC,201810,8783,1541801435.1000001,0.935356762513312,0.9890870047754002,0.020739128073501943,0.02817796543897682
4135,PLANET HOME LENDING  LLC,4094,PENNYMAC LOAN SERVICES  LLC,201810,5621,1129992177.99,0.07684630738522955,0.11073607694826089,0.005832189410752768,0.007153241659077802
3967,STEARNS LENDING  LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201810,4030,404966555.91,0.2986955232730507,0.5075733743930798,0.006426858207241458,0.0034957606541605635
4269,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4150,LAKEVIEW LOAN SERVICING  LLC,201810,1694,0.0,0.28610032089174126,0.0,0.001726457399103139,0.0
3770,FIRST GUARANTY MORTGAGE CORPORATION,4150,LAKEVIEW LOAN SERVICING  LLC,201810,1617,0.0,0.028577993001307835,0.0,0.0016479820627802691,0.0
3967,STEARNS LENDING  LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201810,1421,128483456.03,0.10532167210198637,0.16103744958466487,0.0014482266612311455,0.0008044326015065618
4324,THE MONEY HOUSE  INC.,3982,ORIENTAL BANK,201810,1385,150844718.44,0.2819051496030938,0.3696177362951275,0.0794151376146789,0.07931653749752152
4126,NATIONSTAR MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,1285,0.0,0.010665847706635236,0.0,0.017358062380958814,0.0
3975,JP MORGAN CHASE BANK N.A.,4052,NATIONSTAR MORTGAGE  LLC,201810,1281,0.0,0.0023961213136954886,0.0,0.003024800530815893,0.0
4196,MOVEMENT MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201810,1206,0.0,0.35273471775372917,0.0,0.001229107215654301,0.0
3975,JP MORGAN CHASE BANK N.A.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,1126,0.0,0.002106192505246776,0.0,0.001147574398695475,0.0
4205,CROSSCOUNTRY MORTGAGE  LLC,4052,NATIONSTAR MORTGAGE  LLC,201810,1116,246634649.75,0.27802690582959644,0.4563684342124894,0.002635189221226024,0.004507495244521486
4126,NATIONSTAR MORTGAGE LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201810,987,0.0,0.00819236707116652,0.0,0.0015740220969100048,0.0
4126,NATIONSTAR MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201810,909,0.0,0.007544945965238466,0.0,0.0009264166326946596,0.0
4178,CMG MORTGAGE  INC.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,867,0.0,0.04990502503885339,0.0,0.0008836119037912759,0.0
4160,360 MORTGAGE GROUP  LLC,9277,GINNIE MAE - 360 MORTGAGE GROUP 4160,201810,827,33288274.720000003,1.0,1.0,1.0,1.0
3770,FIRST GUARANTY MORTGAGE CORPORATION,4052,NATIONSTAR MORTGAGE  LLC,201810,757,0.0,0.0133788130500866,0.0,0.0017874894627850362,0.0
4126,NATIONSTAR MORTGAGE LLC,4052,NATIONSTAR MORTGAGE  LLC,201810,697,0.0,0.005785288600408374,0.0,0.0016458126229341745,0.0
4269,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,602,0.0,0.10167201486235433,0.0,0.00813194829053479,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4052,NATIONSTAR MORTGAGE  LLC,201810,545,0.0,0.45228215767634855,0.0,0.0012868979619786588,0.0
4260,LENDERLIVE NETWORK  LLC,4189,SPECIALIZED LOAN SERVICING  LLC,201810,527,101897230.25,0.8993174061433447,1.0,0.39008142116950406,0.38781233188651515
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,516,0.0,0.02597271857854734,0.0,0.006970241391886963,0.0
4034,AMERICAN FINANCIAL RESOURCES  LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201810,477,0.0,0.03564223268325487,0.0,0.0004861394211169996,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,372,0.0,0.3087136929460581,0.0,0.0050250577476394385,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,336,0.0,0.2688,0.0,0.004538761836577558,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4052,NATIONSTAR MORTGAGE  LLC,201810,330,0.0,0.264,0.0,0.0007792226191797383,0.0
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4150,LAKEVIEW LOAN SERVICING  LLC,201810,318,0.0,0.01600644284491871,0.0,0.0003240929474113331,0.0
4178,CMG MORTGAGE  INC.,4052,NATIONSTAR MORTGAGE  LLC,201810,295,0.0,0.016980371841363036,0.0,0.0006965777959334024,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,283,0.0,0.23485477178423236,0.0,0.0002884223399918467,0.0
2936,BANK OF AMERICA  N.A.,4052,NATIONSTAR MORTGAGE  LLC,201810,249,0.0,0.0026061291132881185,0.0,0.0005879588853810753,0.0
4221,BAY EQUITY LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201810,227,0.0,0.7071651090342679,0.0,0.00023134936812066857,0.0
3541,NVR MORTGAGE FINANCE  INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,227,0.0,1.0,NaN,0.003066365883640195,0.0
1990,CLICK N' CLOSE  INC.,4052,NATIONSTAR MORTGAGE  LLC,201810,206,0.0,0.005872794138609345,0.0,0.0004864238168212912,0.0
4196,MOVEMENT MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,178,0.0,0.05206200643463001,0.0,0.002404463115805968,0.0
4068,IDAHO HOUSING AND FINANCE ASSOCIATION,3676,NEW MEXICO MORTGAGE FINANCE AUTHORITY,201810,170,0.0,0.0037439161362785474,0.0,0.035255080879303194,0.0
4274,RUOFF MORTGAGE COMPANY  INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,143,0.0,0.10377358490566038,0.0,0.0019316754244958058,0.0
4331,MORTGAGE LENDERS INV. TRADING CORP.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,143,0.0,0.023833333333333335,0.0,0.00014573991031390133,0.0
4047,EMBRACE HOME LOANS INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,122,0.0,0.010661539805994932,0.0,0.0016480028097097083,0.0
2706,LENNAR MORTGAGE  LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201810,107,0.0,0.010236295800248733,0.0,0.00017063866704090225,0.0
4107,ENVOY MORTGAGE  LTD.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,75,0.0,0.007987220447284345,0.0,0.0000764370158988993,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201810,71,0.0,0.0568,0.0,0.00007236037505095801,0.0
4107,ENVOY MORTGAGE  LTD.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,70,0.0,0.007454739084132056,0.0,0.0009455753826203245,0.0
1990,CLICK N' CLOSE  INC.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,68,0.0,0.0019385922399292985,0.0,0.00006930289441500204,0.0
4215,NBKC BANK,4150,LAKEVIEW LOAN SERVICING  LLC,201810,67,0.0,0.011625889293770605,0.0,0.00006828373420301671,0.0
4047,EMBRACE HOME LOANS INC.,4150,LAKEVIEW LOAN SERVICING  LLC,201810,64,0.0,0.005592938914620292,0.0,0.00006522625356706074,0.0
4358,SUPREME LENDING,4052,NATIONSTAR MORTGAGE  LLC,201810,63,0.0,0.2703862660944206,0.0,0.00014876068184340458,0.0
4047,EMBRACE HOME LOANS INC.,4052,NATIONSTAR MORTGAGE  LLC,201810,44,0.0,0.0038451455038014505,0.0,0.0001038963492239651,0.0
4278,AMERICAN FINANCIAL NETWORK  INC.,3871,DBA FREEDOM HOME MORTGAGE CORP,201810,35,0.0,0.042682926829268296,0.0,0.0000558163864152484,0.0
4208,KIND LENDING  LLC,4052,NATIONSTAR MORTGAGE  LLC,201810,30,0.0,0.048465266558966075,0.0,0.00007083841992543076,0.0
4296,MORTGAGE NETWORK  INC.,4052,NATIONSTAR MORTGAGE  LLC,201810,24,0.0,0.2033898305084746,0.0,0.000056670735940344606,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,3871,DBA FREEDOM HOME MORTGAGE CORP,201810,22,0.0,0.0176,0.0,0.00003508458574672757,0.0
4119,NORCOM MORTGAGE,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,22,0.0,0.04721030042918455,0.0,0.00029718083453781626,0.0
3663,M&T BANK,4150,LAKEVIEW LOAN SERVICING  LLC,201810,17,0.0,0.00033135817869951663,0.0,0.00001732572360375051,0.0
4245,TOTAL MORTGAGE SERVICES  LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201810,10,0.0,0.055248618784530384,0.0,0.0001350821975171892,0.0
4323,CHANGE LENDING  LLC,4052,NATIONSTAR MORTGAGE  LLC,201810,9,0.0,0.015151515151515152,0.0,0.000021251525977629225,0.0
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4052,NATIONSTAR MORTGAGE  LLC,201810,7,0.0,0.00035234308149192125,0.0,0.000016528964649267175,0.0
3937,FEDERAL HOME LOAN BANK OF CHICAGO,4052,NATIONSTAR MORTGAGE  LLC,201810,5,0.0,0.000683246788740093,0.0,0.000011806403320905126,0.0
4150,LAKEVIEW LOAN SERVICING  LLC,4049,HOMEBRIDGE FINANCIAL SERVICES  INC.,201810,4,0.0,4.076624229008443e-6,0.0,0.000057360005736000575,0.0
4329,ARVEST BANK,3938,ARVEST CENTRAL MORTGAGE COMPANY,201810,3,0.0,0.0001466992665036675,0.0,0.05,0.0
4058,VILLAGE CAPITAL & INVESTMENT  LLC,4283,ANNIEMAC HOME MORTGAGE,201810,1,0.0,0.000037140204271123495,0.0,0.0007057163020465773,0.0
4049,HOMEBRIDGE FINANCIAL SERVICES  INC.,4206,NEWREZ LLC,201811,55035,11787331600.43,0.7816250301799434,0.8642992738391716,0.38790095785845685,0.4107053502652275
3359,AMERIHOME MORTGAGE COMPANY LLC,3162,MIDFIRST BANK,201811,26201,4901310883.05,0.17934834690943938,0.2293127714497316,0.11971853510315049,0.19445065522034036
4193,SWBC MORTGAGE CORPORATION,4094,PENNYMAC LOAN SERVICES  LLC,201811,15221,2763988351.68,0.8049180327868852,0.8688508722033711,0.015091888890541418,0.016541823842809358
4198,IMPAC MORTGAGE,4150,LAKEVIEW LOAN SERVICING  LLC,201811,12990,3183667463.73,0.8646741662783731,0.9632552062907191,0.013048614375775985,0.019405714850610975
4139,VANDERBILT MORTGAGE AND FINANCE  INC.,4094,PENNYMAC LOAN SERVICES  LLC,201811,11780,2188084282.55,0.7946037099494098,0.8810347649030931,0.011680076941763215,0.01309517268159329
4125,PLAZA HOME MORTGAGE  INC.,4052,NATIONSTAR MORTGAGE  LLC,201811,11453,2219245920.07,0.321505768744912,0.5678411993832836,0.02600295152684754,0.03802208327110941
4154,MORTGAGE RESEARCH CENTER  LLC,4094,PENNYMAC LOAN SERVICES  LLC,201811,11011,2423932262.54,0.22779179941247052,0.2635571813817418,0.010917599932576806,0.014506667681673769
4033,GATEWAY MORTGAGE A DIVISION OF GATEWAY FIRST BANK,4246,CYPRESS LOAN SERVICING LLC,201811,3701,547578963.86,0.07462445811069664,0.07996803548310603,0.7347627556084971,0.7027047297118524
4353,TEXAS CAPITAL BANK,4052,NATIONSTAR MORTGAGE  LLC,201811,2685,612129461.62,0.8388003748828491,1.0,0.006096038142808491,0.01048754315685793
4126,NATIONSTAR MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201811,2089,0.0,0.017274170608275727,0.0,0.026445716021875634,0.0
4269,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4150,LAKEVIEW LOAN SERVICING  LLC,201811,1486,0.0,0.2446493249917682,0.0,0.0014927052319017025,0.0
3121,HARTFORD FUNDING  LTD,4150,LAKEVIEW LOAN SERVICING  LLC,201811,1192,301594027.72,0.9204633204633205,0.9213349734956205,0.001197378624782523,0.0018383351179914352
4196,MOVEMENT MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201811,1099,0.0,0.3316234158117079,0.0,0.0011039589837550277,0.0
4269,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201811,948,0.0,0.15607507408626933,0.0,0.012001215312943082,0.0
1977,PULTE MORTGAGE LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201811,671,0.0,0.5126050420168067,NaN,0.0006740277325747257,0.0
4295,EQUITY RESOURCES  INC.,4246,CYPRESS LOAN SERVICING LLC,201811,662,108684854.09,0.34842105263157896,0.39660092847285877,0.1314274369664483,0.13947460742230414
3697,DRAPER AND KRAMER MORTGAGE CORP.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201811,600,107605735.7,0.967741935483871,1.0,0.007595705894267774,0.010047651614854469
4178,CMG MORTGAGE  INC.,4150,LAKEVIEW LOAN SERVICING  LLC,201811,564,0.0,0.03243616287094548,0.0,0.0005665449197796502,0.0
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201811,557,0.0,0.027366972927823908,0.0,0.00705134697184525,0.0
4034,AMERICAN FINANCIAL RESOURCES  LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201811,528,0.0,0.03909952606635071,0.0,0.0005303824780915874,0.0
4323,CHANGE LENDING  LLC,4052,NATIONSTAR MORTGAGE  LLC,201811,520,149469058.3,0.8873720136518771,0.9808012103252692,0.0011806107390169146,0.0025608360613580167
4178,CMG MORTGAGE  INC.,4052,NATIONSTAR MORTGAGE  LLC,201811,490,0.0,0.02818035426731079,0.0,0.001112498580996708,0.0
4126,NATIONSTAR MORTGAGE LLC,4052,NATIONSTAR MORTGAGE  LLC,201811,430,0.0,0.0035557172625938546,0.0,0.0009762742649562947,0.0
4110,FINANCE OF AMERICA MORTGAGE LLC,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201811,409,0.0,0.33252032520325203,0.0,0.005177739517925866,0.0
4104,PRIMELENDING  A PLAINSCAPITAL COMPANY,4150,LAKEVIEW LOAN SERVICING  LLC,201811,394,0.0,0.019358325553972388,0.0,0.00039577783403046485,0.0
2936,BANK OF AMERICA  N.A.,4052,NATIONSTAR MORTGAGE  LLC,201811,229,0.0,0.002419976962664722,0.0,0.0005199228062209105,0.0
3541,NVR MORTGAGE FINANCE  INC.,4158,ROUNDPOINT MORTGAGE SERVICING CORPORATION,201811,212,0.0,1.0,NaN,0.00268381608264128,0.0
3833,DHI MORTGAGE COMPANY  LTD.,4052,NATIONSTAR MORTGAGE  LLC,201811,200,0.0,0.3424657534246575,0.0,0.00045408105346804407,0.0
4221,BAY EQUITY LLC,4150,LAKEVIEW LOAN SERVICING  LLC,201811,192,0.0,0.6713286713286714,0.0,0.00019286635566966815,0.0
