servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
ARVEST BANK,ARVEST CENTRAL MORTGAGE COMPANY,1,157000.0,201908,0.0000682360968952576,0.00008105515451284915,0.00001410039481105471,0.000010240600594084086
"CMG MORTGAGE, INC.","PINGORA LOAN SERVICING, LLC",1,48500.98,201908,0.0001953506544246923,0.000042013068969008706,3.430896596207487e-6,7.061275925722093e-7
ROUNDPOINT MORTGAGE SERVICING CORPORATION,"NFM, INC.",1,394422.75,201908,6.443465037758705e-6,0.000012793205493650685,0.001141552511415525,0.0019627973732901437
ROUNDPOINT MORTGAGE SERVICING CORPORATION,"UNITED SECURITY FINANCIAL, CORP",1,299000.0,201908,6.443465037758705e-6,9.715678013378673e-6,0.002638522427440633,0.003360245129374218
"PROVIDENT FUNDING ASSOCIATES, L.P.",PROVIDENT FUNDING ASSOCIATES,87763,19767183527.35,201909,0.9834601463485696,0.980729176084557,0.9763811939567897,0.9686587276955158
CHEMICAL BANK,TCF NATIONAL BANK,22305,3103431764.14,201909,0.9888721404504345,0.9876499648520419,0.9819070258848389,0.9792831443895801
"STATE FARM BANK, F.S.B.","STATE FARM BANK, FSB",21530,2765286024.71,201909,0.992211622655422,0.991620243846729,0.5765008300755101,0.5714916633278927
BANCORPSOUTH BANK,"BANCORPSOUTH, INC.",15217,2380951612.8,201909,0.9914646859525671,0.9912728500979534,0.9819319868361618,0.9803809098071754
"FULTON BANK, N.A.","FULTON BANK, NATIONAL ASSOCIATION",13569,2369791481.14,201909,0.9910890365933825,0.9897435738349017,0.9794283239497618,0.9768639103233477
DUBUQUE BANK AND TRUST COMPANY,"PNC BANK, NATIONAL ASSOCIATION",12655,2198205648.07,201909,0.985131558461778,0.9846974021054278,0.054791614350164095,0.05522038277374696
ALABAMA HOUSING FINANCE AUTHORITY,ALABAMA HOUSING FINANCE,12260,1893902593.24,201909,0.9860061122728004,0.9837785858955033,0.668520639075195,0.6678578105790425
MORTGAGE CLEARING CORPORATION,MORTGAGE CLEARING CORP,10330,1624866235.23,201909,0.9894636015325671,0.9893837187793465,0.9763705103969754,0.9699029950499476
STANDARD MORTGAGE CORPORATION,STANDARD MORTGAGE CORP.,6794,1060644017.83,201909,0.9921144859813084,0.9922368289040964,0.8151169766046791,0.8074913180119737
"FLAT BRANCH MORTGAGE, INC.",FLAT BRANCH MORTGAGE INC,6624,1008772116.63,201909,0.9826435246995995,0.9808425491969143,0.9648943918426802,0.9606776018069119
UW CREDIT UNION,UNIVERSITY OF WISCONSIN CREDIT UNION,5587,954021045.55,201909,0.9851877975665667,0.983833406584055,0.5449136837998635,0.5336377102560282
"SERVIS ONE, INC. DBA BSI FINANCIAL SERVICES, INC.","SERVIS ONE, INC., DBA BSI FINANCIAL SERVICES, INC.",5139,1117660640.44,201909,0.9865617200998272,0.9851573827893949,0.9955443626501356,0.9970313971039573
"MARINE BANK, SPRINGFIELD",MARINE BANK,4445,546308423.82,201909,0.987119697979125,0.9854886261780051,0.9784283513097073,0.9748667250458826
COMMONWEALTH BANK & TRUST COMPANY,COMMONWEALTH BANK AND TRUST COMPANY,4077,658347042.4,201909,0.9838320463320464,0.9813187818441785,0.9814636494944632,0.9787738857866314
TOWN & COUNTRY BANC MORTGAGE SERVICES,"TOWN & COUNTRY BANC MORTGAGE SERVICES, INC.",3322,386299324.38,201909,0.9922341696535245,0.9915440433356327,0.9784977908689249,0.9746152515711748
NEWREZ LLC,"NEWREZ, LLC",3226,710329530.0,201909,0.9892670959828274,0.9884031011515395,0.9978348283328178,0.9971360622662632
IH MISSISSIPPI VALLEY CREDIT UNION,I H MISSISSIPPI VALLEY CREDIT UNION,3195,334249816.99,201909,0.9870250231696015,0.9875590357024726,0.977363107984093,0.971120666428675
"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP",FIFTH THIRD BANK,3178,575939128.52,201909,0.4400443090556633,0.3816934641111004,0.024392303146131233,0.023199309352353974
"SOFI LENDING, CORP",SOFI LENDING CORP,2784,740214730.79,201909,0.9851380042462845,0.98465146734158,0.9323509711989283,0.927448176445602
GREATER NEVADA LLC,GREATER NEVADA MORTGAGE SERVICES,2454,413103645.8,201909,0.9843561973525873,0.983757866967139,0.9745830023828436,0.9682442692893968
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION","PNC BANK, NATIONAL ASSOCIATION",2383,428231734.96,201909,0.44725975975975973,0.4686626036592483,0.010317535914377007,0.010757464999291063
COVANTAGE FEDERAL CREDIT UNION,COVANTAGE CREDIT UNION,2176,268131671.54,201909,0.9899909008189263,0.9888075595198569,0.9473225946887244,0.9389788376996151
RHODE ISLAND HOUSING & MORTGAGE FINANCE CORP.,RHODE ISLAND HOUSING & MORTGAGE FINANCE CORPORATION,2051,364681562.94,201909,0.989387361312108,0.9892403677981032,0.9701986754966887,0.9640001040797386
ABBEVILLE BUILDING & LOAN,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),2016,318929135.47,201909,0.9916379734382685,0.992044481769184,0.9838945827232797,0.9845596150256719
"GUARANTEED RATE, INC.",PHH MORTGAGE CORPORATION,1946,480210223.72,201909,0.2090450102051778,0.2128890583618075,0.05626391418741145,0.06369197776623806
"HARBORONE MORTGAGE, LLC",HARBORONE MORTGAGE,1838,359704651.42,201909,0.9855227882037534,0.9822536353754091,0.599282686664493,0.5896677693698132
HIGHLANDS RESIDENTIAL MORTGAGE,"HIGHLANDS RESIDENTIAL MORTGAGE, LTD",1790,263127054.67,201909,0.9829763866007688,0.9766534209485678,0.9572192513368984,0.9466736808383907
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",1779,332736622.0,201909,0.006394220401121415,0.006701457734080703,0.005973727686666398,0.004724224583738723
"LAKE MORTGAGE COMPANY, INC.","LAKE MORTGAGE CO., INC",1753,225703777.37,201909,0.9954571266325951,0.9960369350546319,0.9892776523702032,0.9894088205661019
"VITEK REAL ESTATE INDUSTRIES GROUP, INC.",GUILD MORTGAGE COMPANY,1720,391118952.17,201909,0.9845449341728678,0.9849655128881227,0.020062052394615906,0.02237673869291411
"COMMUNITY MORTGAGE FUNDING, LLC","COMMUNITY MORTGAGE FUNDING,LLC",1650,319405304.86,201909,0.9898020395920816,0.9893020746185417,0.9868421052631579,0.9829688010906159
"MORIA DEVELOPMENT, INC. DBA PEOPLE'S MORTGAGE COMPANY",PEOPLES MORTGAGE COMPANY,1647,241618761.83,201909,0.9838709677419355,0.9821222457628119,0.9671168526130358,0.9615873412511903
"ASSURANCE FINANCIAL GROUP, LLC",ASSURANCE FINANCIAL,1517,249303280.98,201909,0.983149708360337,0.9781144086653106,0.5726689316723291,0.5651540125302722
THE OLD FORT BANKING COMPANY,OLD FORT BANKING COMPANY,1512,172800268.73,201909,0.9908256880733946,0.9939827008157845,0.980544747081712,0.971985966786556
WEST VIRGINIA HOUSING DEVELOPMENT FUND,WEST VIRGINIA HOUSING,1456,171488411.07,201909,0.9918256130790191,0.9898866380194078,0.8514619883040936,0.8415226754813834
"MORTGAGE SOLUTIONS OF COLORADO, LLC","MORTGAGE SOLUTIONS OF CO, LLC",1450,247847863.47,201909,0.9904371584699454,0.9905812392190076,0.7111329082883766,0.7251406286179308
TINKER CREDIT UNION,TINKER FEDERAL CREDIT UNION,1311,142329261.18,201909,0.9894339622641509,0.9920225821843354,0.9798206278026906,0.9759056402636045
FIRST TENNESSEE BANK NATIONAL ASSOCIATION,"FIRST TENNESSEE BANK, NATIONAL ASSOCIATION",1271,145595360.57,201909,0.9937451133698202,0.9936868259005635,0.5745931283905967,0.5643173873898908
HARBORONE BANK,HARBORONE BANK (MHC),1258,235080573.89,201909,0.9944664031620554,0.9934609196932579,0.7296983758700696,0.7265585081424909
"NETWORK FUNDING, L.P.",NETWORK FUNDING LP,1232,202167324.71,201909,0.9927477840451249,0.9950378943871246,0.5451327433628319,0.5397712188178818
FIRST CENTENNIAL MORTGAGE CORPORATION,FIRST CENTENNIAL MORTGAGE,1116,201248558.39000002,201909,0.992,0.9926195415709713,0.9253731343283582,0.9208179565693472
THE PARK BANK INC,PARK BANK,1102,202086495.64,201909,0.9795555555555555,0.9786181121436979,0.6662636033857315,0.7365087126504675
"RAYMOND JAMES BANK, N.A.","RAYMOND JAMES BANK, NATIONAL ASSOCIATION",1083,188451059.46,201909,0.9863387978142076,0.9826378267468299,0.9854413102820746,0.9830415898909699
ST. ANNE'S OF FALL RIVER CREDIT UNION,ST. ANNE'S CREDIT UNION,1063,203047873.8,201909,0.9897579143389199,0.9889892150975138,0.9916044776119403,0.9900276514868593
THE BRYN MAWR TRUST COMPANY,BRYN MAWR TRUST COMPANY,1050,217869250.66,201909,0.9896324222431668,0.9887750294223963,0.6437768240343348,0.6290304969724694
"MERIWEST MORTGAGE COMPANY, LLC",MERIWEST MORTGAGE,1011,261217703.55,201909,0.9892367906066536,0.9871779836521581,0.693891557995882,0.69493053620479
ST. JAMES MORTGAGE CORPORATION,ST JAMES MORTGAGE CORPORATION,985,128113925.65,201909,0.9830339321357285,0.9770498928186221,0.985985985985986,0.972682807708992
"CCFCU FUNDING, LLC","CCFCU FUNDING, LLC DBA HOMEOWNERS ADVANTAGE",905,143332920.97,201909,0.9934138309549945,0.9917259622462107,0.9368530020703933,0.9296049241289938
THE CITY NATIONAL BANK OF SULPHUR SPRINGS,CITY NATIONAL BANK OF SULPHUR SPRINGS,873,127067136.05,201909,0.9831081081081081,0.9850860693532997,0.8712574850299402,0.8723069344240136
"T.J. FINANCIAL, INC.",T.J. FINANCIAL INC.,863,214173661.2,201909,0.9930955120828538,0.9941506320299806,1.0,1.0
"SILVER STATE SCHOOLS SERVICE COMPANY, LLC",SILVER STATE SCHOOLS SERVICE COMPANY LLC,855,121243931.96,201909,0.9941860465116279,0.997373988092887,0.9930313588850174,0.9925492516863408
BANKERS GUARANTEE TITLE & TRUST COMPANY,THE BANKERS GUARANTEE TITLE & TRUST COMPANY,841,120099694.86,201909,0.9859320046893317,0.9867966898808099,0.9767711962833914,0.9713527058650351
I-C CREDIT UNION,I-C FEDERAL CREDIT UNION,801,135048720.41,201909,0.9901112484548825,0.9897682928955084,0.9828220858895705,0.9787861227228797
"CREDIT UNION OF COLORADO, FCU","CREDIT UNION OF COLORADO, A FEDERAL CREDIT UNION",794,144509437.61,201909,0.9790382244143033,0.9795633298470787,0.9974874371859297,0.9958102898589349
CREDIT UNION MORTGAGE ASSOCIATION,"CREDIT UNION MORTGAGE ASSOCIATION, INC.",790,141093700.91,201909,0.9937106918238994,0.9928410480897149,0.9937106918238994,0.9939900055678882
AMERICAN NATIONAL BANK,AMERICAN NATIONAL BANK & TRUST,779,107064301.65,201909,0.9835858585858586,0.9844167845399129,0.5466666666666666,0.5455368424114427
VANDYK MORTGAGE CORPORATION,VAN DYK MORTGAGE CORPORATION,771,104886676.87,201909,0.9809160305343512,0.9757035027634886,0.6356141797197032,0.6006567792168332
THE AMERICAN NATIONAL BANK OF TEXAS,AMERICAN NATIONAL BANK OF TEXAS,753,125450841.29,201909,0.984313725490196,0.9846362833127548,0.6777677767776777,0.6763843658217054
GUARANTY TRUST COMPANY,GUARANTY HOME MORTGAGE CORPORATION,736,127946121.06,201909,0.9865951742627346,0.9873460439692714,0.3388581952117864,0.35243999358906347
THE ADIRONDACK TRUST COMPANY,ADIRONDACK TRUST COMPANY,734,133758966.0,201909,0.9892183288409704,0.9878210407300797,0.9839142091152815,0.9800116873436904
"RESIDENTIAL MORTGAGE SERVICES, INC.",RESIDENTIAL MORTGAGE SERVICES,731,143864208.58,201909,0.9878378378378379,0.9865170672609337,0.5508666164280331,0.5261559981035286
ANDIGO EMPLOYEES CREDIT UNION,ANDIGO CREDIT UNION,686,109568857.3,201909,0.9870503597122302,0.9844475820867292,0.9828080229226361,0.979834356867602
"UNITED FIDELITY FUNDING, CORP.","UNITED FIDELITY FUNDING, CORP",678,93491401.34,201909,0.9897810218978103,0.9848797642585191,1.0,1.0
"LYONS MORTGAGE SERVICES, INC.","LYONS MORTGAGE SERVICES,INC.",641,212887224.26,201909,0.993798449612403,0.9934901555447068,0.9891975308641975,0.9865107733036323
CAPITAL CREDIT UNION,NEW SALEM CREDIT UNION,633,116559702.73,201909,0.8473895582329317,0.9143118950931276,0.9890625,0.9873280157975813
MORTGAGE MANAGEMENT CONSULTANTS,MORTGAGE MANAGEMENT CONSULTANTS INC,625,134371182.39,201909,0.9827044025157232,0.9823581796698985,0.6325910931174089,0.6081714667855873
U S E CREDIT UNION,UNIVERSITY & STATE EMPLOYEES CREDIT UNION,616,147843781.42,201909,0.9919484702093397,0.9925553914021359,1.0,1.0
"HIGHTECHLENDING, INC","HIGHTECHLENDING, INC.",614,180686763.47,201909,0.9839743589743589,0.9813125264408903,0.9684542586750788,0.9647772538212118
AMERICAN PORTFOLIO MORTGAGE CORPORATION,AMERICAN PORTFOLIO MORTGAGE CORP,606,87133722.79,201909,0.9918166939443536,0.9948550456101315,0.6637458926615553,0.6419756786163502
THE RIDDELL NATIONAL BANK,RIDDELL NATIONAL BANK,591,61585388.97,201909,0.986644407345576,0.9877577922769771,0.986644407345576,0.9862150742983008
FIRST NATIONAL BANK OF DENNISON INC.,FIRST NATIONAL BANK OF DENNISON,566,61672823.86,201909,0.9929824561403509,0.9948130141862367,0.9843478260869565,0.9797295656732545
THE CROGHAN COLONIAL BANK,CROGHAN COLONIAL BANK,557,58494810.47,201909,0.9911032028469751,0.9943499793615869,0.48434782608695653,0.47665857846377846
"INTERNATIONAL BANK OF COMMERCE, INC.",INTERNATIONAL BANK OF COMMERCE,533,70351671.52,201909,0.9962616822429906,0.9964325852144044,0.5688367129135539,0.5510214769787091
ESB MORTGAGE CO.,ESB MORTGAGE COMPANY,528,82576965.21,201909,0.9924812030075187,0.992833055348727,0.9869158878504672,0.9838208070188346
THE FIRST NATIONAL BANK OF CATLIN,CATLIN BANK,527,49899056.78,201909,0.992467043314501,0.9917510139525659,0.9723247232472325,0.9656139297140028
"FARMERS STATE BANK AND TRUST COMPANY, THE",FARMERS STATE BANK AND TRUST COMPANY,513,47250126.88,201909,0.9922630560928434,0.9937863528562443,0.9827586206896551,0.9738855105098507
"UNITED SHORE FINANCIAL SERVICES, LLC",NEW RESIDENTIAL MORTGAGE LLC,513,66720607.65,201909,0.015224358974358974,0.007312638316512399,0.0006729174974290092,0.00047488969156943403
MANSFIELD CO-OP BANK,MANSFIELD CO-OPERATIVE BANK,490,102101359.24,201909,0.9879032258064516,0.9826557963773116,0.9939148073022313,0.9926114139885441
JEANNE DARC CREDIT UNION,JEANNE D'ARC CREDIT UNION,475,74681604.53,201909,0.9834368530020704,0.9805219044632363,1.0,1.0
"CARDINAL CREDIT UNION, INC","CARDINAL CREDIT UNION, INC.",474,58894417.66,201909,0.9916317991631799,0.9914851097659103,0.9957983193277311,0.9974257540757977
LIFESTORE BANK,LIFESTORE BANK (MHC),464,70816579.47,201909,0.9851380042462845,0.9906883254451005,0.6619115549215406,0.6325003856933749
"MIDWEST LOAN SOLUTIONS, INC.",MIDWEST LOAN SOLUTIONS INC,455,55372328.1,201909,0.9912854030501089,0.9932632755968271,0.6883509833585476,0.6724759696355815
NORWOOD BANK,NORWOOD CO-OPERATIVE BANK,453,95495637.08,201909,0.9956043956043956,0.9936653272683332,0.9805194805194806,0.9762459338595598
DOW CHEMICAL EMPLOYEES CREDIT UNION,DOW CHEMICAL EMPLOYEES' CREDIT UNION,441,59881775.89,201909,0.9932432432432432,0.9924885908763053,0.997737556561086,0.9988814814191159
PEOPLES TRUST COMPANY,PEOPLES TRUST COMPANY OF ST. ALBANS,437,68016855.77,201909,0.9864559819413092,0.9874712309782617,0.9886877828054299,0.987241612863705
BARKSDALE CREDIT UNION,BARKSDALE FEDERAL CREDIT UNION,435,45823256.56,201909,0.9977064220183486,0.9982820583908367,0.9954233409610984,0.9902881374148258
"CIS FINANCIAL SERVICES, INC.",CIS FINANCIAL SERVICES,435,61661281.17,201909,0.9908883826879271,0.9915824619765,0.9977064220183486,0.9969281153695462
L & N CREDIT UNION,L&N FEDERAL CREDIT UNION,420,39661468.6,201909,0.9929078014184397,0.9878541885851349,0.9813084112149533,0.9823889887179205
"FIRST CONTINENTAL MORTGAGE, LTD",FIRST CONTINENTAL MORTGAGE LTD,410,95499700.19,201909,0.9832134292565947,0.9799089619457352,0.5074257425742574,0.5139438175946439
BETTER MORTGAGE CORPORATION,AVEX FUNDING CORPORATION D/B/A BETTER MORTGAGE,404,122814405.27,201909,0.9926289926289926,0.9912909518701006,0.674457429048414,0.6520458557136428
BANK FUND STAFF FEDERAL CREDIT UNION,BANK-FUND STAFF FEDERAL CREDIT UNION,397,87817875.45,201909,0.9900249376558603,0.995354848231371,0.9778325123152709,0.9775376356441754
LAKE FOREST BANK & TRUST COMPANY,"LAKE FOREST BANK & TRUST COMPANY, NATIONAL ASSOCIATION",397,70245411.93,201909,0.9925,0.9937192203694345,1.0,1.0
THE FIRST NATIONAL BANK OF CARMI,FIRST NATIONAL BANK OF CARMI,391,45305796.02,201909,0.9923857868020305,0.9923914967217025,0.5741556534508077,0.5654596852212744
THE MONTICELLO BANKING COMPANY,MONTICELLO BANKING COMPANY,384,43421451.31,201909,0.9896907216494846,0.9904702546312714,0.9846153846153847,0.9775543727753618
ST. MARY S BANK CREDIT UNION,ST. MARY'S BANK CREDIT UNION,382,68776495.64,201909,0.9845360824742269,0.9775084359161328,0.14216598436918496,0.14853337542764541
"UNITED SECURITY FINANCIAL, CORP",UNITED SECURITY FINANCIAL,370,86480972.16,201909,0.9762532981530343,0.973763854590871,0.9788359788359788,0.9790671280111949
"PROGRESSIVE SAVINGS BANK, FSB",PROGRESSIVE SAVINGS BANK,369,43312874.58,201909,0.9946091644204852,0.9940315433522467,0.9972972972972973,0.9983864600795201
BANKSOUTH MORTGAGE COMPANY LLC,"BANKSOUTH MORTGAGE, A WHOLLY OWNED SUBSIDIARY OF BANKSOUTH",332,67684398.86,201909,0.991044776119403,0.9925585744902463,0.5608108108108109,0.540694596017742
PEOPLES CREDIT UNION,PEOPLE'S CREDIT UNION,328,59774084.38,201909,0.9969604863221885,0.9953082283887453,0.984984984984985,0.9773808292253051
N R L CREDIT UNION,NRL FEDERAL CREDIT UNION,328,74571230.17,201909,0.9939393939393939,0.9953838377276517,0.967551622418879,0.9571061295660821
ST PAUL FEDERAL CREDIT UNION,ST. PAUL FEDERAL CREDIT UNION,323,54666558.94,201909,0.9847560975609756,0.9856681418280473,0.9728915662650602,0.9674545295277456
SUN AMERICAN MORTGAGE COMPANY,SUN AMERICAN MORTGAGE,305,34719785.71,201909,0.9902597402597403,0.9909624958231303,0.9775641025641025,0.9801540170850668
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","BAYVIEW LOAN SERVICING, LLC",303,45650716.22,201909,0.0004274915136585655,0.0003555120582260743,0.2634782608695652,0.2384294828242031
COMMUNITY ST BK,COMMUNITY STATE BANK,289,40820788.5,201909,0.9796610169491525,0.9684841823005782,0.5622568093385214,0.5508368476277026
MERIDIAN BANK,MERIDIAN CORPORATION,285,36388137.25,201909,0.9895833333333334,0.9802077572177653,0.9375,0.929997434197668
RIVER VALLEY BANK,INCREDIBLEBANK,257,29919457.19,201909,0.13378448724622594,0.12209526992313594,0.8624161073825504,0.7989289948370545
"RESIDENTIAL WHOLESALE MORTGAGE, INC.",RESIDENTIAL WHOLESALE MORTGAGE INC,253,72384005.82000001,201909,0.9693486590038314,0.9708319497689697,0.9844357976653697,0.9890281069569243
"PACIFIC RESIDENTIAL MORTGAGE, LLC",PACIFIC RESIDENTIAL MORTGAGE LLC,250,46484049.87,201909,0.984251968503937,0.9859455623860579,0.9920634920634921,0.9941400464569888
THE FIRST NATIONAL BANK IN AMBOY,FIRST NATIONAL BANK IN AMBOY,250,22608036.69,201909,1.0,1.0,0.9803921568627451,0.9716766682074631
MIFFLINBURG BANK & TRUST CO.,MIFFLINBURG BANK & TRUST COMPANY,243,32387092.08,201909,0.9918367346938776,0.992846615639076,0.8741007194244604,0.8753396911124556
THE FIDELITY DEPOSIT AND DISCOUNT BANK,FIDELITY DEPOSIT AND DISCOUNT BANK,241,32169646.47,201909,0.9796747967479674,0.9783189928167166,0.1710432931156849,0.1652964066211935
TOWN & COUNTRY BANK MIDWEST,TOWN AND COUNTRY BANK MIDWEST,232,28929659.77,201909,0.9830508474576272,0.9738488537254325,0.9626556016597511,0.9602040047863702
MATRIX FINANCIAL SERVICE CORP,"BAYVIEW LOAN SERVICING, LLC",225,45985235.78,201909,0.0004742823054757473,0.0004376375061384841,0.1956521739130435,0.2401766476507308
THE NEEDHAM BANK,NEEDHAM BANK,222,46820284.87,201909,0.9823008849557522,0.9711812289049274,1.0,1.0
THE MILFORD BANK,MILFORD BANK,213,41400783.58,201909,1.0,1.0,0.9906976744186047,0.9920186900106457
ST. MARY S CREDIT UNION,ST. MARY'S CREDIT UNION,205,42710301.93,201909,0.9855769230769231,0.9905830207464696,0.9951456310679612,0.9965002579719344
"HAMILTON GROUP FUNDING, INC.","HAMILTON GROUP FUNDING, INC",199,34447830.99,201909,0.9900497512437811,0.9795841668262426,0.9851485148514851,0.9841060443320461
MEMBERS FIRST CREDIT UNION,MEMBERS FIRST CREDIT UNION OF N.H.,197,31205999.38,201909,0.9899497487437185,0.989038412688047,0.9899497487437185,0.9904465672414661
THE BANK OF BENNINGTON,BANK OF BENNINGTON,194,29787482.330000002,201909,0.9948717948717949,0.9961179538031265,1.0,1.0
LA SALLE STATE BANK,LASALLE STATE BANK,193,17858359.12,201909,1.0,1.0,0.9846938775510204,0.9736660736622663
LIBERTY BANK AND TRUST CO.,LIBERTY BANK AND TRUST COMPANY,192,22583187.55,201909,0.9846153846153847,0.9742106282225128,0.9795918367346939,0.9914956041246411
SPC COOPERATIVE CREDIT UNION,SPC CREDIT UNION,190,18800687.5,201909,0.9895833333333334,0.994302775300678,0.9895833333333334,0.9892137550930478
"WATERMARK CAPITAL, INC.",WATERMARK CAPITAL INC.,183,48076178.33,201909,0.9891891891891892,0.9866261324848175,0.49326145552560646,0.46993111633885454
THE STATE BANK GROUP,STATE BANK,176,18252170.21,201909,1.0,1.0,0.9943502824858758,0.9950520120835588
THE HERSHEY STATE BANK,HERSHEY STATE BANK,176,19499125.81,201909,0.9943502824858758,0.9895528631925113,0.9723756906077348,0.9668573552364216
"ACOPIA, LLC",ACOPIA LLC,164,33834136.96,201909,0.9820359281437125,0.9790671534303927,0.9879518072289156,0.9786533299676018
"NATIONS RELIABLE LENDING, LLC",NATIONS RELIABLE LENDING,147,18478302.57,201909,1.0,1.0,0.7241379310344828,0.7180138068996482
"ALCOVA MORTGAGE, LLC",ALCOVA MORTGAGE,141,18606914.73,201909,0.9724137931034482,0.9656684502163317,0.6844660194174758,0.6018750138082622
AMERICAN INTERBANC MORTGAGE LLC,"AMERICAN INTERBANC MORTGAGE, LLC",137,40398268.75,201909,1.0,1.0,1.0,1.0
MECHANICS' SAVINGS BANK,MECHANICS SAVINGS BANK,137,19247127.95,201909,0.9856115107913669,0.9849560957759703,0.958041958041958,0.9436657779939059
"CLEAR MOUNTAIN BANK, INC.",CLEAR MOUNTAIN BANK,134,14729779.08,201909,1.0,1.0,0.9640287769784173,0.9717636734417955
"LOAN SIMPLE, INC.",LOAN SIMPLE,131,23684547.14,201909,0.9632352941176471,0.948585078694168,0.6752577319587629,0.6822016324081744
"PYRAMAX BANK, FSB","PYRAMAX BANK, FSB (MHC)",130,15519484.09,201909,0.9774436090225563,0.9759621749841447,0.9923664122137404,0.9978139946134731
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICE CORP,129,30963972.9,201909,0.0004636618503342678,0.0006233904684786904,0.00027384174494507246,0.00029768556205100324
THE HOCKING VALLEY BANK,HOCKING VALLEY BANK,129,19388987.75,201909,0.9772727272727273,0.9808666021091136,0.9626865671641791,0.9427695856718576
