servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
MATRIX FINANCIAL SERVICES CORPORATION,ACADEMY MORTGAGE CORPORATION,6,1176523.75,202107,0.00003713353839298424,0.000017387525810924733,0.0004478614615212361,0.0002970618099892581
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",4,304398.99,202107,0.000023711010207589894,3.514721631971974e-6,0.00009956440572495333,0.000022769305553911754
"BM REAL ESTATE SERVICES, INC.","CMC FUNDING, INC.",3,1124000.0,202107,0.2,0.33601669648181276,0.00032,0.0005391357474047416
PHH MORTGAGE CORPORATION,"COMMUNITY LOAN SERVICING, LLC",2,276944.44999999995,202107,0.000027141829630735408,9.392168815685195e-6,0.014492753623188406,0.0012074169648632626
FIRST FEDERAL BANK,MCLEAN MORTGAGE CORPORATION,2,1238180.56,202107,0.00013909173099659226,0.00025464025465538336,0.0016142050040355124,0.002712186531881994
MATRIX FINANCIAL SERVICES CORPORATION,"EVERETT FINANCIAL, INC.",2,472352.52999999997,202107,0.000012377846130994746,6.981365750641129e-6,0.00020751193193608634,0.00016171711833651837
DRAPER AND KRAMER,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",2,808245.63,202107,0.00016597510373443983,0.0002204483888448879,0.000030038599600486625,0.000023828052792445918
NEW RESIDENTIAL MORTGAGE LLC,"UNITED WHOLESALE MORTGAGE, LLC",1,202192.9,202107,6.328673320211884e-6,2.324078091291127e-6,3.0355462465470662e-6,2.060970930841148e-6
"PNC BANK, NATIONAL ASSOCIATION",ONE AMERICAN BANK,1,405089.62,202107,0.00001050133366937601,8.895072982820956e-6,0.0014814814814814814,0.0015193250212402044
ONE AMERICAN BANK,"CMC FUNDING, INC.",1,502373.05,202107,0.001519756838905775,0.001929478330109311,0.00010666666666666667,0.00024096732187522206
RUOFF MORTGAGE COMPANY,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",1,353000.0,202107,0.00009894132779261898,0.00018871332795100117,0.000015019299800243312,0.00001040686435351764
NEW RESIDENTIAL MORTGAGE LLC,"STEARNS LENDING, LLC.",1,181700.39,202107,6.328673320211884e-6,2.088402645709572e-6,0.00013365410318096765,0.00008725370901886911
HUNTINGTON NATIONAL BANK,THE HUNTINGTON NATIONAL BANK,30936,5749484250.48,202108,0.9861965634862444,0.6810935911522161,0.9613424487259167,0.6740125847415348
"QUICKEN LOANS, LLC",ONSLOW BAY FINANCIAL LLC,19805,7707825216.28,202108,0.04134715956183076,0.056674495592208635,0.7811082626700848,0.8287637284567074
"FLAGSTAR BANK, FSB",MATRIX FINANCIAL SERVICES CORPORATION,17612,4679197699.25,202108,0.3856360849573024,0.3688150735729756,0.08982781132691366,0.062055738082900325
"COLONIAL SAVINGS, FA","COLONIAL SAVINGS, F.A.",16588,3480087923.27,202108,0.8128185025480203,0.5178720954613729,0.9836337760910816,0.7045493766755935
"PLANET HOME LENDING, LLC","PNC BANK, NATIONAL ASSOCIATION",12484,3572961958.01,202108,0.514507088691065,0.49472051425817626,0.11421252458716435,0.07494161065657522
DRAPER AND KRAMER,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",10121,3074567236.22,202108,0.8407542781192889,0.8444503256694642,0.12598964298162624,0.08243981221139805
ARVEST CENTRAL MORTGAGE COMPANY,FREEDOM MORTGAGE CORPORATION,7486,2130580435.31,202108,0.1637286207952408,0.11334356437501882,0.10473885243378618,0.06710444981919877
"SANTANDER BANK, NA","SANTANDER BANK, NATIONAL ASSOCIATION",6221,1543940649.99,202108,0.9863643570635802,0.3045162063036975,0.9627050448777468,0.3073201384522766
"BMO HARRIS BANK, NATIONAL ASSOCIATION",BMO HARRIS BANK NATIONAL ASSOCIATION,4932,894055260.67,202108,0.9864,0.262521625357036,0.9532276768457673,0.26455200928404227
"STEARNS LENDING, LLC.",PHH MORTGAGE CORPORATION,4480,1190125980.44,202108,0.5987703822507351,0.5734042923277242,0.05459153831156171,0.03824305213785198
ROUNDPOINT MORTGAGE SERVICING CORPORATION,"AURORA FINANCIAL GROUP, INC.",3328,729805135.36,202108,0.5710363761153054,0.529867874813093,0.14354108259650636,0.09290968316697257
WASHINGTON TRUST COMPANY OF WESTERLY,THE WASHINGTON TRUST COMPANY OF WESTERLY,2258,671706060.37,202108,0.9942756494936151,0.8658291445844265,0.9670235546038544,0.8445787570146842
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",2038,987332653.15,202108,0.012389735608635122,0.014076268896974851,0.07066574202496533,0.11111201755847311
"SOUTH STATE BANK, NA","SOUTH STATE BANK, NATIONAL ASSOCIATION",1947,516813386.02,202108,0.9933673469387755,0.9731672686250709,0.9730134932533733,0.9513632516805363
"CNB BANK & TRUST, NA","CNB BANK & TRUST, N.A.",1390,183556897.51,202108,0.9949892627057981,0.5820168974809189,0.9672929714683368,0.5781681615636999
"RANGE BANK, N.A.",RANGE BANK,1245,194264796.29,202108,0.9904534606205251,0.6560253326510409,0.9576923076923077,0.6458322032726243
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,1164,276045324.46,202108,0.00707637499924008,0.003941679204278958,0.005936836951199609,0.0036609259652450018
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",1056,235127379.46,202108,0.11264,0.11318878228594892,0.026545335713028834,0.018012833751989938
"SPECIALIZED LOAN SERVICING, LLC","GRANDER MORTGAGE CAPITAL, LLC",802,195716206.63,202108,0.019962663347853144,0.014699487331718705,1.0,1.0
"ADVISORS MORTGAGE GROUP, LLC","ADVISORS MORTGAGE GROUP, L.L.C.",704,182808526.56,202108,0.9943502824858758,0.992262399027539,0.9299867899603699,0.9382469334669201
FIRST GUARANTY MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",645,197855091.36,202108,0.2740016992353441,0.2839257693953063,0.04677641598375517,0.04660770655354062
FREEDOM MORTGAGE CORPORATION,"AURORA FINANCIAL GROUP, INC.",572,144625402.45,202108,0.008960741924366324,0.004971236416089307,0.02467112357127453,0.01841190157273573
FIRST NATIONAL BANK OF RIVER FALLS,THE FIRST NATIONAL BANK OF RIVER FALLS,423,88498045.66,202108,0.9976415094339622,0.6301578111304962,0.9746543778801844,0.6276557461097763
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",416,116211000.0,202108,0.002529013745432881,0.0016575735835797193,0.00963319748054835,0.005995028431295797
"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",MSR ASSET VEHICLE LLC (MAV),234,41997887.23,202108,0.006651128417940993,0.004948656444593833,0.9957446808510638,0.9930406740990243
CALCON MUTUAL MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",227,64597656.05,202108,0.8832684824902723,0.8811419750247774,0.002076757696354238,0.0013549129394377143
ROUNDPOINT MORTGAGE SERVICING CORPORATION,FREEDOM MORTGAGE CORPORATION,212,49750000.0,202108,0.0363761153054221,0.0361142833520958,0.002966155051557931,0.0015669187246710986
"MARLIN MORTGAGE CAPITAL, LLC",PRIMELENDING A PLAINS CAPITAL CO,211,56291427.42,202108,0.007825248479454087,0.007089082118846864,0.011583223539745278,0.010676690588114612
BANK OF CANTON,THE BANK OF CANTON,181,52909905.32,202108,0.9890710382513661,0.9869681630531791,1.0,1.0
NATIONSTAR MORTGAGE LLC,"PODIUM MORTGAGE CAPITAL, LLC",157,53933000.0,202108,0.0009544595145023132,0.0007697284688362538,0.006012561274509804,0.005469485814153645
NEW RESIDENTIAL MORTGAGE LLC,"NEWREZ, LLC",61,19498947.13,202108,0.000375648147007747,0.0002278724479571358,0.0006593382837748738,0.0006702521387089948
"SECURITY HOME MORTGAGE, LLC","SERVIS ONE, INC.",54,17928000.0,202108,0.08320493066255778,0.09441198908711108,0.03356121814791796,0.03208208687725644
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","NEWREZ, LLC",16,3136554.14,202108,0.00003418657322336652,0.000016465873940532564,0.00017294118918685213,0.00010781516081332911
"WELLS FARGO BANK, NATIONAL ASSOCIATION","SPECIALIZED LOAN SERVICING, LLC",15,2899460.29,202108,0.00003945053297670052,0.000012806716792382123,0.0003770644277418868,0.0002221242642784249
"COUNTRYPLACE MORTGAGE, LTD.",COUNTRYPLACE MORTGAGE LTD.,11,2202269.12,202108,1.0,0.23165279463074237,1.0,0.23159114555756705
"PODIUM MORTGAGE CAPITAL, LLC",NATIONSTAR MORTGAGE LLC,10,2347000.0,202108,0.000377814719661478,0.0002352842456153617,0.000058777544626850756,0.0000334742570199837
RESIDENTIAL MORTGAGE SERVICES,"CMG MORTGAGE, INC.",8,1642580.22,202108,0.05555555555555555,0.041406377877490255,0.0001843445399451575,0.00011773710145194927
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",8,1552226.22,202108,0.000046848281839263546,0.00001811135596278904,0.0002011010281290063,0.00011891423665994767
U.S. BANK NATIONAL ASSOCIATION,"COMMUNITY LOAN SERVICING, LLC",8,1934506.51,202108,0.00003741692273873166,0.000018161557252509837,0.05673758865248227,0.008264387009261185
"LAKEVIEW LOAN SERVICING, LLC","COMMUNITY LOAN SERVICING, LLC",5,999370.6799999999,202108,0.000041656946712433764,0.00002273904388560008,0.03546099290780142,0.004269402052944508
"BM REAL ESTATE SERVICES, INC.","CMC FUNDING, INC.",4,946000.0,202108,0.2857142857142857,0.3884568153909128,0.00039785160135269546,0.00041739846096215937
"HARTFORD FUNDING, LTD.",HARTFORD FUNDING LTD.,3,1460045.88,202108,1.0,0.5910250130501177,1.0,0.591250966619396
MATRIX FINANCIAL SERVICES CORPORATION,"FLAGSTAR BANK, FSB",3,843862.19,202108,0.000017379919241308592,0.000012103539208272996,0.00010657193605683837,0.00010501373998125157
"PNC BANK, NATIONAL ASSOCIATION",ONE AMERICAN BANK,3,1106263.74,202108,0.00003120871347280161,0.000024710011433783654,0.004437869822485207,0.004153905566188833
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",2,546489.87,202108,0.000012158719929965773,7.786063082751767e-6,0.0004563084645220169,0.00046542023310944887
ARVEST CENTRAL MORTGAGE COMPANY,ARVEST BANK,1,164000.0,202108,0.000021871309216569702,8.754205701603918e-6,0.00011582117211026175,0.00007165586705245267
"NATIONSTAR MORTGAGE, LLC","SELECT PORTFOLIO SERVICING, INC",1,84493.9,202108,0.0003679175864606328,0.00009627370903685641,0.00022815423226100844,0.0000719595600817385
"PNC BANK, NATIONAL ASSOCIATION",PEOPLESBANK,1,145000.0,202108,0.000010402904490933868,3.255199065999064e-6,0.0028653295128939827,0.0008547581853703652
MATRIX FINANCIAL SERVICES CORPORATION,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,1,159000.0,202108,5.793306413769531e-6,2.2747993230758874e-6,0.00008451656524678837,0.00004360230417406409
"GUARANTEED RATE, INC.","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",1,46996.19,202108,0.000015241811336859273,2.3919055925970654e-6,2.079585746519293e-6,2.419904483855331e-7
"AURORA FINANCIAL GROUP, INC.",FREEDOM MORTGAGE CORPORATION,1,87569.33,202108,0.000050784622416332335,0.000012173576419520891,0.000013991297413009109,2.7580708117367353e-6
"BANK OF AMERICA, NATIONAL ASSOCIATION","SPECIALIZED LOAN SERVICING, LLC",1,43306.77,202108,0.000036888118337083625,1.0222425481183156e-6,0.00002513762851612579,3.317681037985508e-6
"MARLIN MORTGAGE CAPITAL, LLC","FLAGSTAR BANK, FSB",1,369769.61,202108,0.000037086485684616525,0.000046586668970302036,0.00003552397868561279,0.000046015676656290053
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","GUARANTEED RATE, INC.",1,69047.16,202108,2.1366608264604075e-6,3.6352886059131044e-7,0.000013837383074113024,3.1622364886789784e-6
BETTER MORTGAGE CORPORATION,MATRIX FINANCIAL SERVICES CORPORATION,1,223000.0,202108,0.3333333333333333,0.23628691983122363,5.10037538762853e-6,2.9574363987024634e-6
MATRIX FINANCIAL SERVICES CORPORATION,"LOANDEPOT.COM, LLC",1,306000.0,202108,5.793306413769531e-6,4.4208364203172906e-6,5.026388539834129e-6,4.559305387941244e-6
FIRST CONTINENTAL MORTGAGE LTD,FIRST CONTINENTAL MORTGAGE LTD.,1,374000.0,202108,1.0,1.0,1.0,1.0
"QUICKEN LOANS, LLC","ROCKET MORTGAGE, LLC",444204,103655481394.27,202109,0.9424699619578247,0.7934354078925852,0.9282018705962003,0.7815801673472995
"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",MSR ASSET VEHICLE LLC,33297,7395628382.86,202109,0.9655502392344497,0.8925912144575814,0.9929621566814779,0.9193871530622829
"GUARANTEED RATE, INC.","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",22985,6231372487.22,202109,0.31805224995848785,0.28644054093005333,0.04235796674388219,0.029299250248876463
"LOANDEPOT.COM, LLC","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",18630,7657857091.39,202109,0.09364161849710982,0.11442943334124003,0.03433234372149337,0.03600642904126355
"QUICKEN LOANS, LLC",TRUIST BANK,10182,3836081288.89,202109,0.02160320292625589,0.029358608311049816,0.05460952207282342,0.04342464706205549
HOMESIDE FINANCIAL LLC,"LOWER, LLC",8934,2240638139.94,202109,0.9924461230837591,0.9925956361095674,0.9538757206918642,0.9531531053545802
"GUARDIAN SAVINGS BANK, F.S.B.","GUARDIAN SAVINGS BANK, FSB",8861,1504530977.13,202109,0.9768492999669276,0.596021841396751,0.9229246953442349,0.5797573232884446
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",8086,1798205654.79,202109,0.8042570121344739,0.7957858312077601,0.19064909343833258,0.1346570044140359
"QUICKEN LOANS, LLC",MATRIX FINANCIAL SERVICES CORPORATION,6284,2417647124.5,202109,0.013332795834668239,0.018501807141437777,0.030631245430173044,0.031589122488152405
MATRIX FINANCIAL SERVICES CORPORATION,"ROCKET MORTGAGE, LLC",5302,1164667702.0,202109,0.02704219030520646,0.015495305620991892,0.01107897794234418,0.008781794895831476
"SPECIALIZED LOAN SERVICING, LLC","GRANDER MORTGAGE CAPITAL, LLC",4860,1195734146.28,202109,0.12216887458837133,0.09191882795205816,0.8586572438162544,0.8601292438204904
"PARKSIDE LENDING, LLC","PNC BANK, NATIONAL ASSOCIATION",4801,1411643390.71,202109,0.8260495526496903,0.8206707051238175,0.04145117981748012,0.02911609518368122
"STEARNS LENDING, LLC.",FREEDOM MORTGAGE CORPORATION,1568,459544990.98,202109,0.460093896713615,0.46630005246002204,0.02125237191650854,0.014510953227611853
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICES CORPORATION,1017,248408057.15,202109,0.005977676288550722,0.0035544089405466057,0.004957348281745064,0.0032457145895425786
NATIONSTAR MORTGAGE LLC,"PINGORA LOAN SERVICING, LLC",813,215816546.88,202109,0.004778614378162967,0.0030878896751587266,0.019207597987100433,0.011528220575342482
"PANORAMA MORTGAGE GROUP, LLC","PNC BANK, NATIONAL ASSOCIATION",564,161526858.06,202109,0.6611957796014069,0.6357079152283023,0.004869499149564422,0.003331600179582529
"PODIUM MORTGAGE CAPITAL, LLC",NATIONSTAR MORTGAGE LLC,255,63593386.49,202109,0.009765625,0.006473055028760422,0.0013920885695880509,0.0008730568936512905
MSR ASSET VEHICLE LLC (MAV),MSR ASSET VEHICLE LLC,235,41959074.51,202109,1.0,0.995594335720509,0.0070080219485283155,0.00521614013871786
FIRST GUARANTY MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",219,70929102.17,202109,0.09772423025435073,0.11012147585432217,0.0017629727423483764,0.0015930045995387499
"1ST FEDERAL SAVINGS BANK OF SC, INC. (MHC)","1ST FEDERAL SAVINGS BANK OF SC, INC.",209,57167095.03,202109,0.9858490566037735,0.6807001310359784,0.9720930232558139,0.6776087931767333
GLENVIEW STATE BANK,BUSEY BANK,208,43586743.94,202109,1.0,0.6036976380867168,0.05418077624381349,0.03068691911494802
NATIONSTAR MORTGAGE LLC,NEW RESIDENTIAL MORTGAGE LLC,163,32333628.69,202109,0.0009580739774176674,0.00046370647520100125,0.0010553508879838913,0.00040371175677823503
FIRST GUARANTY MORTGAGE CORPORATION,"PLANET HOME LENDING, LLC",150,48528000.0,202109,0.06693440428380187,0.07540960488953007,0.009508113590263692,0.010086733498943564
NATIONSTAR MORTGAGE LLC,"PODIUM MORTGAGE CAPITAL, LLC",47,18633000.0,202109,0.00027625445974619855,0.00026648189951485957,0.0018670798077305049,0.001965317268760396
"LAKEVIEW LOAN SERVICING, LLC",MANUFACTURERS AND TRADERS TRUST COMPANY,44,5034000.0,202109,0.00036150616614494756,0.00011477580030448681,0.010947997014182632,0.0022622956317520397
NEW RESIDENTIAL MORTGAGE LLC,"NEWREZ, LLC",35,8709788.09,202109,0.00022053356520862475,0.00010512304828895032,0.0003218953196420524,0.00025679162942226255
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","NEWREZ, LLC",32,7329003.04,202109,0.00006654674388861738,0.00003779343723034172,0.0002943042922441622,0.00021608179363664815
FREEDOM MORTGAGE CORPORATION,ARVEST CENTRAL MORTGAGE COMPANY,30,8684230.15,202109,0.0004197389223902732,0.00027399290645375177,0.0007786342754808066,0.000568608026927038
"PARKSIDE LENDING, LLC","CARRINGTON MORTGAGE SERVICES, LLC",29,9508405.63,202109,0.004989676531314522,0.0055226284644362845,0.002385849444672974,0.00438316410598717
CALCON MUTUAL MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",27,7728980.82,202109,0.9310344827586207,0.9206608216413239,0.00023311432098978613,0.00015941543218984052
"WELLS FARGO BANK, NATIONAL ASSOCIATION","SPECIALIZED LOAN SERVICING, LLC",21,4489142.91,202109,0.00005314733453463181,0.000019899702630520203,0.0004951312097705892,0.00033616540746431075
"LOANDEPOT.COM, LLC","SPECIALIZED LOAN SERVICING, LLC",20,5310861.08,202109,0.00010052777079668258,0.0000792841064532469,0.00047155353311484685,0.0003976990295781315
U.S. BANK NATIONAL ASSOCIATION,"COMMUNITY LOAN SERVICING, LLC",19,3802205.12,202109,0.00008725963415250228,0.000035973537160728545,0.12101910828025478,0.015705492369097376
"MARLIN MORTGAGE CAPITAL, LLC",NATIONSTAR MORTGAGE LLC,16,8727030.22,202109,0.0005547850208044383,0.0009839568176934074,0.00008734673377807378,0.00011981110482097458
TRUIST BANK,"SPECIALIZED LOAN SERVICING, LLC",8,1694897.1600000001,202109,0.00004616911747731942,0.000019947039305007176,0.00018862141324593875,0.0001269208411993957
"AURORA FINANCIAL GROUP, INC.",ROUNDPOINT MORTGAGE SERVICING CORPORATION,5,861288.72,202109,0.00021565667457407807,0.00010984257078807294,0.000876885303402315,0.0005636168639890877
MATRIX FINANCIAL SERVICES CORPORATION,ONE AMERICAN BANK,5,1404790.53,202109,0.00002550187693814265,0.000018684998422524194,0.007385524372230428,0.005289962133124085
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC",4,1017344.17,202109,0.000023511017850740304,0.00001453527660289636,0.0009530617107457708,0.0009097000550822538
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",DRAPER AND KRAMER,4,1283313.16,202109,0.00004979335756610068,0.000034515064520365515,0.0018948365703458077,0.002127585438126031
BETTER MORTGAGE CORPORATION,MATRIX FINANCIAL SERVICES CORPORATION,3,762000.0,202109,0.75,0.6255602305356484,0.000014623446258834999,9.956337751709858e-6
"ARC HOME, LLC","NATIONSTAR MORTGAGE, LLC",2,464208.53,202109,0.00024018253872943438,0.000158888087870108,0.0007852375343541421,0.00039392137507515045
MCLEAN MORTGAGE CORPORATION,"LAKEVIEW LOAN SERVICING, LLC",2,1233695.12,202109,0.0014958863126402393,0.002533803459544022,0.000016100207692679236,0.000027707696001539704
"MARLIN MORTGAGE CAPITAL, LLC",PRIMELENDING A PLAINS CAPITAL CO,2,575786.55,202109,0.00006934812760055478,0.00006490746821806524,0.00010748642983823293,0.0001072425967225466
MATRIX FINANCIAL SERVICES CORPORATION,"EVERETT FINANCIAL, INC.",2,792501.15,202109,0.00001020075077525706,0.000010529685199960973,0.00019316206297083252,0.0002549982220065624
NATIONAL FEDERATION OF COMMUNITY DEVELOPMENT CREDIT UNIONS,INCLUSIV,2,182051.57,202109,1.0,0.10171744380366395,1.0,0.10169896643793228
"BM REAL ESTATE SERVICES, INC.","CMC FUNDING, INC.",2,385000.0,202109,0.16666666666666666,0.22727272727272727,0.0005782017924255566,0.0004730699137332365
PHH MORTGAGE CORPORATION,"COMMUNITY LOAN SERVICING, LLC",1,57852.37,202109,0.000012185611230259309,1.861420084196797e-6,0.006369426751592357,0.00023896658041668145
"PLAZA HOME MORTGAGE, INC.",TRUIST BANK,1,119912.06,202109,0.00021949078138718174,0.0000867752623539639,5.363339429662485e-6,1.3574109858059729e-6
"TOWN SQUARE MORTGAGE & INVESTMENTS, INC.","TOWN SQUARE MORTGAGE & INVESTMENTS, LLC",1,231000.0,202109,1.0,1.0,1.0,1.0
MATRIX FINANCIAL SERVICES CORPORATION,"FLAGSTAR BANK, FSB",1,303254.02,202109,5.10037538762853e-6,4.027848276439507e-6,0.000030367446097783177,0.000031799801533211736
NATIONSTAR MORTGAGE LLC,"MARLIN MORTGAGE CAPITAL, LLC",1,640000.0,202109,5.877754462685076e-6,9.15657137061335e-6,0.0000337325012649688,0.00007092122469426936
"LAKEVIEW LOAN SERVICING, LLC","CMC FUNDING, INC.",1,379888.36,202109,8.21604923056699e-6,8.64050186050375e-6,0.0002891008962127783,0.0004667889706323654
HOMEOWNERS FINANCIAL GROUP,"CMC FUNDING, INC.",1,229000.0,202109,0.0029411764705882353,0.0021467877867461633,0.0002891008962127783,0.00028138444219457444
"AMERIHOME MORTGAGE COMPANY, LLC",PHH MORTGAGE CORPORATION,102062,29387983344.33,202110,0.4436764520490182,0.4544075660274613,0.5355533050327171,0.4763465897465455
"NEWREZ, LLC",NEW RESIDENTIAL MORTGAGE LLC,15562,3427144263.3,202110,0.14312385612198913,0.10138213569119849,0.09149112544313993,0.041981156228423654
